event_id,event_date,latitude,longitude,admin_division_name,rainfall24h,gpm_lat,gpm_lon,target,sample_type,elevation,slope,srtm_tile,soilMoisture
7409,2015-08-02,25.72,94.6219,Nagaland,8.475000381469727,25.750000000000004,94.6500015258789,1,RECORDED_LANDSLIDE,1717.0,46.91495762766459,N25E094,38.93299865722656
3663,2011-06-28,25.6682,94.1099,Nāgāland,6.800000190734863,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE,1435.0,12.471496205387888,N25E094,40.02999877929688
2205,2010-08-06,23.7365,92.7146,Mizoram,0.6449999213218689,23.750000000000004,92.75,1,RECORDED_LANDSLIDE,1024.0,35.93984192404095,N23E092,34.07400131225586
2253,2010-08-15,25.31006064,94.48265093,Manipur,21.369997024536133,25.35000000000001,94.4499969482422,1,RECORDED_LANDSLIDE,1535.0,30.18256697884878,N25E094,37.39899826049805
9338,2016-05-18,24.4638,92.4943,Assam,43.470001220703125,24.450000000000006,92.4499969482422,1,RECORDED_LANDSLIDE,97.0,12.933283004058028,N24E092,39.53300094604492
NEG_20100913_0101,2010-09-13,21.85000000000001,92.75,NER_BACKGROUND,18.23500061035156,21.85000000000001,92.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,214.0,7.942395466555503,N21E092,35.71699905395508
NEG_20120610_0165,2012-06-10,21.750000000000004,92.9499969482422,NER_BACKGROUND,2.119999885559082,21.750000000000004,92.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,81.0,11.485000492791263,N21E092,35.30699920654297
NEG_20100421_0055,2010-04-21,24.450000000000006,96.3499984741211,NER_BACKGROUND,0.0900000035762786,24.450000000000006,96.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,537.0,17.078131676396396,N24E096,33.47200012207031
4858,2013-05-11,26.1662,91.7138,Assam,23.36999893188477,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,143.0,21.63720584577714,N26E091,34.88999938964844
NEG_20100706_0070,2010-07-06,21.950000000000006,89.05000305175781,NER_BACKGROUND,1.8599998950958248,21.950000000000006,89.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,2.0,1.3621030375752272,N21E089,40.64599990844727
7267,2015-07-22,25.3908,94.0926,Manipur,8.40999984741211,25.35000000000001,94.0500030517578,1,RECORDED_LANDSLIDE,1315.0,14.54418447986959,N25E094,41.87900161743164
2164,2010-07-29,25.3098633,94.48214677,Manipur,22.295000076293945,25.35000000000001,94.4499969482422,1,RECORDED_LANDSLIDE,1559.0,29.26304389553204,N25E094,43.39899826049805
NEG_20150811_0294,2015-08-11,23.950000000000006,90.1500015258789,NER_BACKGROUND,1.8349997997283936,23.950000000000006,90.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,8.0,2.9558268940164387,N23E090,32.20899963378906
NEG_20150822_0306,2015-08-22,25.750000000000004,96.5500030517578,NER_BACKGROUND,5.439999580383301,25.750000000000004,96.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,310.0,33.718213616135,N25E096,30.989999771118164
NEG_20150819_0301,2015-08-19,22.65000000000001,90.05000305175781,NER_BACKGROUND,16.104999542236328,22.65000000000001,90.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4.0,2.9524724366472617,N22E090,35.16600036621094
8996,2016-07-14,26.1768,91.7702,Assam,10.789999961853027,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,83.0,30.11204693140904,N26E091,34.20600128173828
NEG_20120919_0177,2012-09-19,29.15000000000001,92.4499969482422,NER_BACKGROUND,0.3549999892711639,29.15000000000001,92.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4115.0,22.523996652657942,N29E092,30.976999282836918
3741,2011-07-07,25.4191,94.1079,Nāgāland,0.0,25.450000000000006,94.1500015258789,1,RECORDED_LANDSLIDE,1398.0,10.209837985587429,N25E094,37.21799850463867
2043,2010-07-06,26.7225,95.0281,Nāgāland,1.4900000095367432,26.750000000000004,95.0500030517578,1,RECORDED_LANDSLIDE,699.0,8.28618530638979,N26E095,38.16299819946289
8012,2015-09-06,25.9703,91.8584,Meghalaya,0.3999999761581421,25.950000000000006,91.8499984741211,1,RECORDED_LANDSLIDE,289.0,11.565823006032677,N25E091,30.30599975585937
NEG_20150801_0289,2015-08-01,28.35000000000001,94.4499969482422,NER_BACKGROUND,11.30500030517578,28.35000000000001,94.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,2111.0,30.80104761661057,N28E094,31.3700008392334
2576,2010-10-09,25.4788,94.1399,Nāgāland,0.0649999976158142,25.450000000000006,94.1500015258789,1,RECORDED_LANDSLIDE,1646.0,14.637633427177526,N25E094,39.87200164794922
NEG_20090820_0040,2009-08-20,27.450000000000006,96.5500030517578,NER_BACKGROUND,16.229999542236328,27.450000000000006,96.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,982.0,15.213437124189388,N27E096,39.9370002746582
NEG_20150616_0261,2015-06-16,23.450000000000006,89.94999694824219,NER_BACKGROUND,20.029998779296875,23.450000000000006,89.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE,6.0,1.009751701869392,N23E089,41.42100143432617
NEG_20110531_0129,2011-05-31,27.85000000000001,96.5500030517578,NER_BACKGROUND,16.494998931884766,27.85000000000001,96.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,2147.0,43.07356251240445,N27E096,32.7599983215332
6285,2014-09-22,26.159,91.8178,Assam,161.239990234375,26.15000000000001,91.8499984741211,1,RECORDED_LANDSLIDE,63.0,6.774041654801501,N26E091,40.165000915527344
NEG_20100721_0076,2010-07-21,23.750000000000004,90.4499969482422,NER_BACKGROUND,5.22499942779541,23.750000000000004,90.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,7.0,3.1714513878895687,N23E090,33.9379997253418
NEG_20081029_0038,2008-10-29,28.250000000000004,91.5500030517578,NER_BACKGROUND,5.355000019073486,28.250000000000004,91.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5067.0,11.970678582997046,N28E091,19.798999786376957
NEG_20150826_0307,2015-08-26,29.85000000000001,89.6500015258789,NER_BACKGROUND,0.9699999690055848,29.85000000000001,89.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5432.0,2.974865398600087,N29E089,27.573999404907227
2166,2010-07-29,24.9786,93.5027,Assam,19.49999618530273,24.950000000000006,93.5500030517578,1,RECORDED_LANDSLIDE,1315.0,18.801212904229484,N24E093,43.446998596191406
NEG_20100731_0081,2010-07-31,28.65000000000001,93.6500015258789,NER_BACKGROUND,1.869999885559082,28.65000000000001,93.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3863.0,28.101772837293225,N28E093,32.92300033569336
5107,2013-07-15,25.6269,94.1139,Nāgāland,3.014999866485596,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE,1571.0,13.286694596501158,N25E094,36.22800064086914
9168,2016-06-12,27.6438,93.871,Arunachal Pradesh,99.6999969482422,27.65000000000001,93.8499984741211,1,RECORDED_LANDSLIDE,1716.0,22.83439297298996,N27E093,29.00300025939941
NEG_20140626_0230,2014-06-26,23.85000000000001,92.1500015258789,NER_BACKGROUND,18.48500061035156,23.85000000000001,92.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,397.0,15.892245307381415,N23E092,34.83599853515625
NEG_20150819_0302,2015-08-19,21.125,92.125,NER_BACKGROUND,9.304999351501465,21.125,92.125,0,BACKGROUND_NO_RECORDED_LANDSLIDE,30.0,0.0,N21E092,33.97599792480469
NEG_20120625_0172,2012-06-25,27.85000000000001,97.1500015258789,NER_BACKGROUND,38.71500015258789,27.85000000000001,97.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,2339.0,39.888047393075695,N27E097,37.09299850463867
NEG_20140923_0248,2014-09-23,24.450000000000006,96.75,NER_BACKGROUND,12.729999542236328,24.450000000000006,96.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,164.0,4.463660961399102,N24E096,38.43299865722656
NEG_20130512_0187,2013-05-12,26.950000000000006,97.1500015258789,NER_BACKGROUND,4.569999694824219,26.950000000000006,97.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1289.0,38.54021763418603,N26E097,28.02899932861328
NEG_20130717_0198,2013-07-17,22.65000000000001,93.4499969482422,NER_BACKGROUND,0.9749999642372132,22.65000000000001,93.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1763.0,20.910834216618408,N22E093,37.63899993896485
NEG_20130608_0191,2013-06-08,21.35000000000001,97.3499984741211,NER_BACKGROUND,2.679999828338623,21.35000000000001,97.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,817.0,8.786436314080763,N21E097,30.952999114990234
NEG_20140628_0234,2014-06-28,27.35000000000001,92.3499984741211,NER_BACKGROUND,2.9049997329711914,27.35000000000001,92.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1834.0,31.18064168997421,N27E092,29.87800025939941
NEG_20120603_0163,2012-06-03,27.85000000000001,91.25,NER_BACKGROUND,8.834999084472656,27.85000000000001,91.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4759.0,20.027591722189825,N27E091,37.172000885009766
5441,2013-09-02,28.611,94.9829,Arunāchal Pradesh,64.85000610351562,28.65000000000001,94.9499969482422,1,RECORDED_LANDSLIDE,1668.0,32.48339327835614,N28E094,27.417999267578125
4377,2012-06-02,26.1475,91.7356,Assam,2.289999961853028,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,54.0,0.0,N26E091,32.79499816894531
215,2007-08-28,25.7428,93.9136,Nāgāland,7.019999504089356,25.750000000000004,93.9499969482422,1,RECORDED_LANDSLIDE,466.0,20.935780187981493,N25E093,38.55199813842773
1986,2010-06-15,26.3335,94.5512,Nāgāland,30.499998092651367,26.35000000000001,94.5500030517578,1,RECORDED_LANDSLIDE,1378.0,7.704690069377325,N26E094,36.29800033569336
NEG_20070716_0002,2007-07-16,28.35000000000001,94.3499984741211,NER_BACKGROUND,8.585000991821289,28.35000000000001,94.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3788.0,28.186532040103003,N28E094,32.82400131225586
6107,2014-06-26,26.1844,91.7896,Assam,42.61000061035156,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,63.0,4.818259994255743,N26E091,33.180999755859375
NEG_20070911_0019,2007-09-11,29.85000000000001,89.1500015258789,NER_BACKGROUND,2.5299999713897705,29.85000000000001,89.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4768.0,29.099605604576176,N29E089,29.64900016784668
6969,2015-06-16,25.5114,90.215,Meghalaya,30.834999084472656,25.55,90.25,1,RECORDED_LANDSLIDE,307.0,8.213794389737659,N25E090,32.54600143432617
2539,2010-10-03,28.3092,95.4149,Arunāchal Pradesh,0.1949999928474426,28.35000000000001,95.4499969482422,1,RECORDED_LANDSLIDE,1847.0,50.98081968480692,N28E095,27.9950008392334
NEG_20130804_0208,2013-08-04,30.35000000000001,97.75,NER_BACKGROUND,0.0,30.35000000000001,97.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3867.0,41.67283207837748,N30E097,26.96299934387207
714,2008-08-14,27.163,94.0,Assam,21.26500129699707,27.15000000000001,93.9499969482422,1,RECORDED_LANDSLIDE,94.0,2.0816688582685057,N27E094,35.198001861572266
NEG_20160719_0339,2016-07-19,30.15000000000001,96.4499969482422,NER_BACKGROUND,1.7649998664855957,30.15000000000001,96.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4012.0,33.88049754659425,N30E096,35.86800003051758
5273,2013-08-04,26.1807,94.5497,Nāgāland,45.6400032043457,26.15000000000001,94.5500030517578,1,RECORDED_LANDSLIDE,1657.0,31.57941543136354,N26E094,39.055999755859375
NEG_20160805_0348,2016-08-05,29.05,93.3499984741211,NER_BACKGROUND,2.445000171661377,29.05,93.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3047.0,10.90590954366036,N29E093,34.12699890136719
NEG_20130804_0201,2013-08-04,26.65000000000001,93.0500030517578,NER_BACKGROUND,0.0,26.65000000000001,93.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,59.0,0.0,N26E093,31.599000930786133
3837,2011-07-24,26.5836,93.0038,Assam,7.304999828338623,26.55,93.0500030517578,1,RECORDED_LANDSLIDE,72.0,1.852254273911334,N26E093,32.02000045776367
NEG_20100815_0087,2010-08-15,23.65000000000001,89.94999694824219,NER_BACKGROUND,2.8500001430511475,23.65000000000001,89.94999694824219,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1.0,0.0,N23E089,34.00699996948242
1776,2010-04-21,25.3612,92.2845,Meghālaya,47.614994049072266,25.35000000000001,92.25,1,RECORDED_LANDSLIDE,1227.0,3.586080799213583,N25E092,34.33100128173828
NEG_20120614_0168,2012-06-14,22.250000000000004,88.55000305175781,NER_BACKGROUND,0.0949999988079071,22.250000000000004,88.55000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,6.0,3.421223574909417,N22E088,24.81100082397461
NEG_20130712_0195,2013-07-12,27.250000000000004,97.1500015258789,NER_BACKGROUND,8.409998893737793,27.250000000000004,97.1500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,1311.0,40.05203725651913,N27E097,32.31399917602539
5300,2013-08-09,25.318,94.0441,Nāgāland,6.549999237060547,25.35000000000001,94.0500030517578,1,RECORDED_LANDSLIDE,998.0,6.125906246428548,N25E094,38.45500183105469
2140,2010-07-25,25.0477,92.801,Assam,15.38499927520752,25.05,92.8499984741211,1,RECORDED_LANDSLIDE,179.0,26.744232985272472,N25E092,40.71099853515625
130,2007-07-19,26.1699,91.7986,Assam,23.09999656677246,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,147.0,1.386771132207247,N26E091,36.79100036621094
6143,2014-07-14,23.7327,92.7463,Mizoram,10.794999122619627,23.750000000000004,92.75,1,RECORDED_LANDSLIDE,846.0,23.47891185858705,N23E092,39.20100021362305
NEG_20070719_0003,2007-07-19,27.250000000000004,91.5500030517578,NER_BACKGROUND,30.6050033569336,27.250000000000004,91.5500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,2656.0,26.634578703217706,N27E091,31.833999633789062
NEG_20140626_0232,2014-06-26,22.35000000000001,89.8499984741211,NER_BACKGROUND,8.795000076293945,22.35000000000001,89.8499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,6.0,3.002346974857879,N22E089,42.35100173950195
NEG_20160728_0347,2016-07-28,25.05,96.9499969482422,NER_BACKGROUND,0.0049999998882412,25.05,96.9499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,167.0,3.579382463609759,N25E096,37.547000885009766
8222,2016-06-22,26.1961,91.7825,Assam,8.734999656677246,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,124.0,12.523591942861296,N26E091,35.83100128173828
3881,2011-08-05,27.1034,93.6885,Arunāchal Pradesh,51.76000213623047,27.15000000000001,93.6500015258789,1,RECORDED_LANDSLIDE,146.0,2.2771438387407703,N27E093,44.468997955322266
2573,2010-10-09,25.1796,93.0083,Assam,0.1449999958276748,25.15000000000001,93.0500030517578,1,RECORDED_LANDSLIDE,693.0,6.536941433448177,N25E093,41.49800109863281
7589,2015-08-19,25.2568,92.3825,Meghalaya,219.6800079345703,25.250000000000004,92.3499984741211,1,RECORDED_LANDSLIDE,802.0,8.522642338386635,N25E092,36.37200164794922
5427,2013-08-15,25.3833,94.1884,Nāgāland,6.824999809265137,25.35000000000001,94.1500015258789,1,RECORDED_LANDSLIDE,1684.0,28.085541778829267,N25E094,37.74100112915039
NEG_20150811_0293,2015-08-11,23.65000000000001,92.0500030517578,NER_BACKGROUND,16.274999618530273,23.65000000000001,92.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,301.0,39.74092269530116,N23E092,34.8380012512207
2405,2010-09-09,28.3036,95.4112,Arunāchal Pradesh,27.92499732971192,28.35000000000001,95.4499969482422,1,RECORDED_LANDSLIDE,1819.0,39.11774685252796,N28E095,37.24599838256836
NEG_20150801_0278,2015-08-01,24.55,95.4499969482422,NER_BACKGROUND,4.864999771118164,24.55,95.4499969482422,0,BACKGROUND_NO_RECORDED_LANDSLIDE,572.0,18.19694661903899,N24E095,33.83300018310547
7389,2015-08-01,24.4072,94.0644,Manipur,8.145000457763672,24.450000000000006,94.0500030517578,1,RECORDED_LANDSLIDE,1173.0,30.25022032179324,N24E094,41.9739990234375
2281,2010-08-19,25.61560252,94.11603493,Nāgāland,16.639999389648438,25.65000000000001,94.1500015258789,1,RECORDED_LANDSLIDE,1614.0,29.53602090910925,N25E094,38.89500045776367
3738,2011-07-06,24.8063,93.9482,Manipur,3.904999732971192,24.85000000000001,93.9499969482422,1,RECORDED_LANDSLIDE,784.0,1.3781307546716215,N24E093,36.69499969482422
NEG_20110716_0140,2011-07-16,22.55,95.0500030517578,NER_BACKGROUND,7.739998817443848,22.55,95.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,140.0,3.1456466606294704,N22E095,39.13399887084961
1934,2010-06-03,24.6005,92.3814,Assam,36.665000915527344,24.65000000000001,92.3499984741211,1,RECORDED_LANDSLIDE,89.0,17.429220646877386,N24E092,42.59299850463867
3983,2011-09-23,26.1548,91.7351,Assam,20.71500015258789,26.15000000000001,91.75,1,RECORDED_LANDSLIDE,57.0,1.852254273911334,N26E091,36.71599960327149
692,2008-08-07,25.705,94.04,Nāgāland,8.919999122619629,25.750000000000004,94.0500030517578,1,RECORDED_LANDSLIDE,1040.0,16.860785495741176,N25E094,39.96099853515625
2045,2010-07-06,26.2363,94.8133,Nāgāland,3.989999771118164,26.250000000000004,94.8499984741211,1,RECORDED_LANDSLIDE,1563.0,14.352001947229548,N26E094,38.665000915527344
4552,2012-09-14,27.0377,88.3603,Sikkim,13.885000228881836,27.05,88.3499984741211,1,RECORDED_LANDSLIDE,1484.0,21.17647711915332,N27E088,25.25900077819824
NEG_20130907_0222,2013-09-07,25.950000000000006,90.05000305175781,NER_BACKGROUND,0.4699999690055847,25.950000000000006,90.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,34.0,1.3853320397381608,N25E090,34.391998291015625
1129,2009-08-30,24.8628,94.4182,Manipur,2.509999990463257,24.85000000000001,94.4499969482422,1,RECORDED_LANDSLIDE,915.0,36.03357894696324,N24E094,41.16299819946289
9251,2016-07-28,25.8702,94.7844,Nagaland,17.84999656677246,25.85000000000001,94.75,1,RECORDED_LANDSLIDE,1148.0,7.675353195263384,N25E094,37.4630012512207
2044,2010-07-06,25.8877,94.7861,Nāgāland,2.9749999046325684,25.85000000000001,94.75,1,RECORDED_LANDSLIDE,1171.0,7.440685346262844,N25E094,38.91600036621094
7372,2015-07-31,25.0634,94.3415,Manipur,56.275001525878906,25.05,94.3499984741211,1,RECORDED_LANDSLIDE,1767.0,27.55044535407617,N25E094,40.30400085449219
7664,2015-08-11,24.7459,93.4251,Manipur,1.2599999904632568,24.750000000000004,93.4499969482422,1,RECORDED_LANDSLIDE,767.0,5.048548813150623,N24E093,38.38100051879883
5312,2013-08-11,26.7103,94.693,Assam,98.27001953125,26.750000000000004,94.6500015258789,1,RECORDED_LANDSLIDE,690.0,12.53647418327811,N26E094,38.29600143432617
NEG_20100607_0062,2010-06-07,24.15000000000001,90.05000305175781,NER_BACKGROUND,12.505001068115234,24.15000000000001,90.05000305175781,0,BACKGROUND_NO_RECORDED_LANDSLIDE,11.0,1.852254273911334,N24E090,34.97999954223633
9405,2016-04-19,26.7223,95.0243,Nagaland,23.02499771118164,26.750000000000004,95.0500030517578,1,RECORDED_LANDSLIDE,700.0,15.584319140976891,N26E095,37.95199966430664
NEG_20110725_0147,2011-07-25,22.375,90.625,NER_BACKGROUND,1.7099997997283936,22.375,90.625,0,BACKGROUND_NO_RECORDED_LANDSLIDE,7.0,0.0,N22E090,32.90999984741211
5336,2013-08-16,26.3897,94.9439,Nāgāland,46.869998931884766,26.35000000000001,94.9499969482422,1,RECORDED_LANDSLIDE,525.0,5.15715117338214,N26E094,39.448001861572266
7031,2015-05-24,27.6163,88.6586,Sikkim,0.8200000524520874,27.65000000000001,88.6500015258789,1,RECORDED_LANDSLIDE,1845.0,31.364113895216203,N27E088,25.538000106811523
NEG_20100827_0095,2010-08-27,22.05,95.0500030517578,NER_BACKGROUND,0.6049999594688416,22.05,95.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,125.0,3.700645055238003,N22E095,36.64500045776367
1994,2010-06-16,25.0633,92.8025,Assam,28.32000160217285,25.05,92.8499984741211,1,RECORDED_LANDSLIDE,99.0,20.03237253917104,N25E092,37.84999847412109
NEG_20090917_0046,2009-09-17,22.375,88.125,NER_BACKGROUND,0.0,22.375,88.125,0,BACKGROUND_NO_RECORDED_LANDSLIDE,5.0,0.0,N22E088,40.42100143432617
1613,2010-04-02,27.8997,93.3497,Arunāchal Pradesh,3.2199997901916504,27.85000000000001,93.3499984741211,1,RECORDED_LANDSLIDE,869.0,6.540767028653907,N27E093,24.51499938964844
NEG_20160701_0331,2016-07-01,21.625,92.125,NER_BACKGROUND,28.68499755859375,21.625,92.125,0,BACKGROUND_NO_RECORDED_LANDSLIDE,34.0,0.0,N21E092,29.288000106811523
3672,2011-06-29,25.5125,93.3613,Assam,6.985000133514404,25.55,93.3499984741211,1,RECORDED_LANDSLIDE,318.0,8.604664913794034,N25E093,29.52300071716309
1109,2009-08-20,25.5215,93.1645,Assam,14.96999740600586,25.55,93.1500015258789,1,RECORDED_LANDSLIDE,282.0,3.2128253404789087,N25E093,28.57099914550781
NEG_20100719_0074,2010-07-19,24.65000000000001,94.25,NER_BACKGROUND,9.715001106262209,24.65000000000001,94.25,0,BACKGROUND_NO_RECORDED_LANDSLIDE,919.0,25.374405043341945,N24E094,38.81499862670898
5250,2013-08-01,27.8837,93.0515,Arunachal Pradesh,17.52500343322754,27.85000000000001,93.0500030517578,1,RECORDED_LANDSLIDE,1586.0,44.95634585071402,N27E093,33.2869987487793
148,2007-07-30,22.479,92.967,Mizoram,3.5199999809265137,22.450000000000006,92.9499969482422,1,RECORDED_LANDSLIDE,447.0,19.352435158845225,N22E092,39.17599868774414
2421,2010-09-13,23.75406693,92.74128531,Mizoram,37.53999328613281,23.750000000000004,92.75,1,RECORDED_LANDSLIDE,969.0,22.717560039379222,N23E092,36.69900131225586
8901,2016-07-10,25.7902,94.1318,Nagaland,1.5299999713897705,25.750000000000004,94.1500015258789,1,RECORDED_LANDSLIDE,1288.0,12.456195843516292,N25E094,38.53900146484375
6015,2014-05-08,27.9032,96.174,Arunachal Pradesh,63.01500701904297,27.950000000000006,96.1500015258789,1,RECORDED_LANDSLIDE,209.0,0.926369172997235,N27E096,27.79700088500977
7706,2015-08-19,25.0728,92.3636,Meghalaya,193.300048828125,25.05,92.3499984741211,1,RECORDED_LANDSLIDE,133.0,10.024134913751013,N25E092,44.040000915527344
NEG_20110923_0156,2011-09-23,25.35000000000001,90.3499984741211,NER_BACKGROUND,26.63999557495117,25.35000000000001,90.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,103.0,7.649791941855328,N25E090,36.26900100708008
NEG_20140626_0231,2014-06-26,26.15000000000001,90.3499984741211,NER_BACKGROUND,16.360002517700195,26.15000000000001,90.3499984741211,0,BACKGROUND_NO_RECORDED_LANDSLIDE,35.0,2.9621510496457546,N26E090,32.76100158691406
NEG_20080807_0031,2008-08-07,29.15000000000001,94.0500030517578,NER_BACKGROUND,0.574999988079071,29.15000000000001,94.0500030517578,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4258.0,24.90904213409894,N29E094,29.19499969482422
NEG_20130809_0209,2013-08-09,28.450000000000006,92.6500015258789,NER_BACKGROUND,0.3049999475479126,28.450000000000006,92.6500015258789,0,BACKGROUND_NO_RECORDED_LANDSLIDE,4865.0,31.59543905757001,N28E092,31.166000366210938
NEG_20110531_0128,2011-05-31,28.35000000000001,92.75,NER_BACKGROUND,2.46500015258789,28.35000000000001,92.75,0,BACKGROUND_NO_RECORDED_LANDSLIDE,3782.0,37.04693292113397,N28E092,25.36999893188477
